"table_schema","table_name","column_name","data_type"
"afecciones","costas_zim_laminas_q100","cota_media","double precision"
"afecciones","costas_zim_laminas_q100","dist_max","double precision"
"afecciones","costas_zim_laminas_q100","precision","character varying"
"afecciones","costas_zim_laminas_q100","estudio","character varying"
"afecciones","costas_zim_laminas_q100","tipo_est","character varying"
"afecciones","costas_zim_laminas_q100","escala_rep","character varying"
"afecciones","costas_zim_laminas_q100","documento","character varying"
"afecciones","costas_zim_laminas_q100","fecha","timestamp with time zone"
"afecciones","costas_zim_laminas_q100","organismo","character varying"
"afecciones","costas_zim_laminas_q100","clave_expe","character varying"
"afecciones","costas_zim_laminas_q100","demarcacio","character varying"
"afecciones","costas_zim_laminas_q100","id_demar","character varying"
"afecciones","costas_zim_laminas_q100","zi_directi","character varying"
"afecciones","costas_zim_laminas_q100","gdb_geomattr_data","character varying"
"afecciones","costas_zim_laminas_q100","geom","USER-DEFINED"
"afecciones","costas_zim_laminas_q500","gid","integer"
"afecciones","costas_zim_laminas_q500","id","character varying"
"afecciones","costas_zim_laminas_q500","objectid","integer"
"afecciones","costas_zim_laminas_q500","id_zona","character varying"
"afecciones","costas_zim_laminas_q500","zona","character varying"
"afecciones","costas_zim_laminas_q500","tipo_zona","character varying"
"afecciones","costas_zim_laminas_q500","long_km","double precision"
"afecciones","costas_zim_laminas_q500","area_km2","double precision"
"afecciones","costas_zim_laminas_q500","hipotesis","character varying"
"afecciones","costas_zim_laminas_q500","metodo_cal","character varying"
"afecciones","costas_zim_laminas_q500","num_perfil","integer"
"afecciones","costas_zim_laminas_q500","cota_max","double precision"
"afecciones","costas_zim_laminas_q500","cota_media","double precision"
"afecciones","costas_zim_laminas_q500","dist_max","double precision"
"afecciones","costas_zim_laminas_q500","precision","character varying"
"afecciones","costas_zim_laminas_q500","estudio","character varying"
"afecciones","costas_zim_laminas_q500","tipo_est","character varying"
"afecciones","costas_zim_laminas_q500","escala_rep","character varying"
"afecciones","costas_zim_laminas_q500","documento","character varying"
"afecciones","costas_zim_laminas_q500","fecha","timestamp with time zone"
"afecciones","costas_zim_laminas_q500","organismo","character varying"
"afecciones","costas_zim_laminas_q500","clave_expe","character varying"
"afecciones","costas_zim_laminas_q500","demarcacio","character varying"
"afecciones","costas_zim_laminas_q500","id_demar","character varying"
"afecciones","costas_zim_laminas_q500","zi_directi","character varying"
"afecciones","costas_zim_laminas_q500","gdb_geomattr_data","character varying"
"afecciones","costas_zim_laminas_q500","geom","USER-DEFINED"
"afecciones","costas_zim_poblacion_afect_q100","gid","integer"
"afecciones","costas_zim_poblacion_afect_q100","id","character varying"
"afecciones","costas_zim_poblacion_afect_q100","objectid","integer"
"afecciones","costas_zim_poblacion_afect_q100","id_poblaci","character varying"
"afecciones","costas_zim_poblacion_afect_q100","cod_arpsi","character varying"
"afecciones","costas_zim_poblacion_afect_q100","superficie","double precision"
"afecciones","costas_zim_poblacion_afect_q100","id_municip","character varying"
"afecciones","costas_zim_poblacion_afect_q100","nom_munici","character varying"
"afecciones","costas_zim_poblacion_afect_q100","n_hab_muni","integer"
"afecciones","costas_zim_poblacion_afect_q100","num_hab_zi","integer"
"afecciones","costas_zim_poblacion_afect_q100","victim_ori","integer"
"afecciones","costas_zim_poblacion_afect_q100","herid_ori","integer"
"afecciones","costas_zim_poblacion_afect_q100","otras_cons","character varying"
"afecciones","costas_zim_poblacion_afect_q100","gdb_geomattr_data","character varying"
"afecciones","costas_zim_poblacion_afect_q100","geom","USER-DEFINED"
"afecciones","costas_zim_poblacion_afect_q500","gid","integer"
"afecciones","costas_zim_poblacion_afect_q500","id","character varying"
"afecciones","costas_zim_poblacion_afect_q500","objectid","integer"
"afecciones","costas_zim_poblacion_afect_q500","id_poblaci","character varying"
"afecciones","costas_zim_poblacion_afect_q500","cod_arpsi","character varying"
"afecciones","costas_zim_poblacion_afect_q500","superficie","double precision"
"afecciones","costas_zim_poblacion_afect_q500","id_municip","character varying"
"afecciones","costas_zim_poblacion_afect_q500","nom_munici","character varying"
"afecciones","costas_zim_poblacion_afect_q500","n_hab_muni","integer"
"afecciones","costas_zim_poblacion_afect_q500","num_hab_zi","integer"
"afecciones","costas_zim_poblacion_afect_q500","victim_ori","integer"
"afecciones","costas_zim_poblacion_afect_q500","herid_ori","integer"
"afecciones","costas_zim_poblacion_afect_q500","otras_cons","character varying"
"afecciones","costas_zim_poblacion_afect_q500","gdb_geomattr_data","character varying"
"afecciones","costas_zim_poblacion_afect_q500","geom","USER-DEFINED"
"afecciones","costas_zim_ptos_esp_import_q100","gid","integer"
"afecciones","costas_zim_ptos_esp_import_q100","id","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","objectid","integer"
"afecciones","costas_zim_ptos_esp_import_q100","id_medamb","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","cod_arpsi","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","tipo_afecc","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","cod_prtr","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","nombr_inst","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","cnae_2009","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","activ_eco","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","cod_edar","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","cod_elto","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","nom_elto","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","desc_elto","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","clasi_afec","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","gdb_geomattr_data","character varying"
"afecciones","costas_zim_ptos_esp_import_q100","geom","USER-DEFINED"
"afecciones","costas_zim_ptos_esp_import_q500","gid","integer"
"afecciones","costas_zim_ptos_esp_import_q500","id","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","objectid","integer"
"afecciones","costas_zim_ptos_esp_import_q500","id_medamb","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","cod_arpsi","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","tipo_afecc","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","cod_prtr","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","nombr_inst","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","cnae_2009","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","activ_eco","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","cod_edar","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","cod_elto","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","nom_elto","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","desc_elto","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","clasi_afec","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","gdb_geomattr_data","character varying"
"afecciones","costas_zim_ptos_esp_import_q500","geom","USER-DEFINED"
"afecciones","desarrollorural_ccnn_etapas","gid","integer"
"afecciones","desarrollorural_ccnn_etapas","objectid","integer"
"afecciones","desarrollorural_ccnn_etapas","id","integer"
"afecciones","desarrollorural_ccnn_etapas","num_camino","integer"
"afecciones","desarrollorural_ccnn_etapas","nom_total","character varying"
"afecciones","desarrollorural_ccnn_etapas","nom_camino","character varying"
"afecciones","desarrollorural_ccnn_etapas","tipologia","character varying"
"afecciones","desarrollorural_ccnn_etapas","nom_etapa","character varying"
"afecciones","desarrollorural_ccnn_etapas","longitud","double precision"
"afecciones","desarrollorural_ccnn_etapas","ccaa","character varying"
"afecciones","desarrollorural_ccnn_etapas","provincia","character varying"
"afecciones","desarrollorural_ccnn_etapas","id_sector","integer"
"afecciones","desarrollorural_ccnn_etapas","id_camino","integer"
"afecciones","desarrollorural_ccnn_etapas","cod_camino","character varying"
"afecciones","desarrollorural_ccnn_etapas","id_etapa","character varying"
"afecciones","desarrollorural_ccnn_etapas","gdb_geomattr_data","character varying"
"afecciones","desarrollorural_ccnn_etapas","geom","USER-DEFINED"
"afecciones","desarrollorural_ccnn_ptosinteres","gid","integer"
"afecciones","desarrollorural_ccnn_ptosinteres","id","character varying"
"afecciones","desarrollorural_ccnn_ptosinteres","objectid","integer"
"afecciones","desarrollorural_ccnn_ptosinteres","id_poi","character varying"
"afecciones","desarrollorural_ccnn_ptosinteres","nombre","character varying"
"afecciones","desarrollorural_ccnn_ptosinteres","tipologia","character varying"
"afecciones","desarrollorural_ccnn_ptosinteres","camino_natural","character varying"
"afecciones","desarrollorural_ccnn_ptosinteres","id_ccnn","character varying"
"afecciones","desarrollorural_ccnn_ptosinteres","coord_x","double precision"
"afecciones","desarrollorural_ccnn_ptosinteres","coord_y","double precision"
"afecciones","desarrollorural_ccnn_ptosinteres","huso","double precision"
"afecciones","desarrollorural_ccnn_ptosinteres","gdb_geomattr_data","character varying"
"afecciones","desarrollorural_ccnn_ptosinteres","geom","USER-DEFINED"
"afecciones","desarrollorural_gruposaccionlocal","gid","integer"
"afecciones","desarrollorural_gruposaccionlocal","id","character varying"
"afecciones","desarrollorural_gruposaccionlocal","objectid","integer"
"afecciones","desarrollorural_gruposaccionlocal","gal_ds_grupo","character varying"
"afecciones","desarrollorural_gruposaccionlocal","gdb_geomattr_data","character varying"
"afecciones","desarrollorural_gruposaccionlocal","geom","USER-DEFINED"
"afecciones","es_lic_sci_zepa_spa_medalpatl_202412","gid","integer"
"afecciones","es_lic_sci_zepa_spa_medalpatl_202412","objectid","integer"
"afecciones","es_lic_sci_zepa_spa_medalpatl_202412","site_code","character varying"
"afecciones","es_lic_sci_zepa_spa_medalpatl_202412","site_name","character varying"
"afecciones","es_lic_sci_zepa_spa_medalpatl_202412","ac","character varying"
"afecciones","es_lic_sci_zepa_spa_medalpatl_202412","tipo","character varying"
"afecciones","es_lic_sci_zepa_spa_medalpatl_202412","hectareas","double precision"
"afecciones","es_lic_sci_zepa_spa_medalpatl_202412","shape_leng","double precision"
"afecciones","es_lic_sci_zepa_spa_medalpatl_202412","shape_area","double precision"
"afecciones","es_lic_sci_zepa_spa_medalpatl_202412","geom","USER-DEFINED"
"afecciones","evaluacionambiental_ca_areas_modelo","gid","integer"
"afecciones","evaluacionambiental_ca_areas_modelo","id","character varying"
"afecciones","evaluacionambiental_ca_areas_modelo","objectid","integer"
"afecciones","evaluacionambiental_ca_areas_modelo","modelo","character varying"
"afecciones","evaluacionambiental_ca_areas_modelo","gdb_geomattr_data","character varying"
"afecciones","evaluacionambiental_ca_areas_modelo","geom","USER-DEFINED"
"afecciones","evaluacionambiental_ca_estacion_descarga","gid","integer"
"afecciones","evaluacionambiental_ca_estacion_descarga","id","character varying"
"afecciones","evaluacionambiental_ca_estacion_descarga","objectid","integer"
"afecciones","evaluacionambiental_ca_estacion_descarga","anno","integer"
"afecciones","evaluacionambiental_ca_estacion_descarga","cod_nacion","integer"
"afecciones","evaluacionambiental_ca_estacion_descarga","cod_estaci","character varying"
"afecciones","evaluacionambiental_ca_estacion_descarga","latitud_g","double precision"
"afecciones","evaluacionambiental_ca_estacion_descarga","longitud_g","double precision"
"afecciones","evaluacionambiental_ca_estacion_descarga","contaminan","character varying"
"afecciones","evaluacionambiental_ca_estacion_descarga","nombre","character varying"
"afecciones","evaluacionambiental_ca_estacion_descarga","valor_legi","character varying"
"afecciones","evaluacionambiental_ca_estacion_descarga","estadistic","character varying"
"afecciones","evaluacionambiental_ca_estacion_descarga","valor","double precision"
"afecciones","evaluacionambiental_ca_estacion_descarga","situacion","double precision"
"afecciones","evaluacionambiental_ca_estacion_descarga","leyenda","character varying"
"afecciones","evaluacionambiental_ca_estacion_descarga","comentario","character varying"
"afecciones","evaluacionambiental_ca_estacion_descarga","gdb_geomattr_data","character varying"
"afecciones","evaluacionambiental_ca_estacion_descarga","geom","USER-DEFINED"
"afecciones","evaluacionambiental_ca_red_estaciones","gid","integer"
"afecciones","evaluacionambiental_ca_red_estaciones","id","character varying"
"afecciones","evaluacionambiental_ca_red_estaciones","objectid","integer"
"afecciones","evaluacionambiental_ca_red_estaciones","cod_nacional","character varying"
"afecciones","evaluacionambiental_ca_red_estaciones","nombre","character varying"
"afecciones","evaluacionambiental_ca_red_estaciones","cod_europeo","character varying"
"afecciones","evaluacionambiental_ca_red_estaciones","municipio","character varying"
"afecciones","evaluacionambiental_ca_red_estaciones","gdb_geomattr_data","character varying"
"afecciones","evaluacionambiental_ca_red_estaciones","geom","USER-DEFINED"
"afecciones","evaluacionambiental_ca_red_ptos_muestreo","gid","integer"
"afecciones","evaluacionambiental_ca_red_ptos_muestreo","id","character varying"
"afecciones","evaluacionambiental_ca_red_ptos_muestreo","objectid","integer"
